584,5.782930e+002
585,5.770767e+002
586,5.758648e+002
587,5.746571e+002
588,5.734537e+002
589,5.722546e+002
590,5.710597e+002
591,5.698690e+002
592,5.686825e+002
593,5.675001e+002
594,5.663220e+002
595,5.651479e+002
596,5.639780e+002
597,5.628122e+002
598,5.616505e+002
599,5.604928e+002
600,5.593392e+002
601,5.581896e+002
602,5.570440e+002
603,5.559025e+002
604,5.547649e+002
605,5.536312e+002
606,5.525015e+002
607,5.513757e+002
608,5.502538e+002
609,5.491358e+002
610,5.480217e+002
611,5.469115e+002
612,5.458050e+002
613,5.447024e+002
614,5.436036e+002
615,5.425086e+002
616,5.414174e+002
617,5.403299e+002
618,5.392461e+002
619,5.381661e+002
620,5.370897e+002
621,5.360171e+002
622,5.349481e+002
623,5.338828e+002
624,5.328211e+002
625,5.317631e+002
626,5.307086e+002
627,5.296577e+002
628,5.286105e+002
629,5.275667e+002
630,5.265266e+002
631,5.254899e+002
632,5.244568e+002
633,5.234272e+002
634,5.224010e+002
635,5.213783e+002
636,5.203591e+002
637,5.193433e+002
638,5.183309e+002
639,5.173220e+002
640,5.163164e+002
641,5.153142e+002
642,5.143154e+002
643,5.133199e+002
644,5.123278e+002
645,5.113390e+002
646,5.103534e+002
647,5.093712e+002
648,5.083923e+002
649,5.074166e+002
650,5.064442e+002
651,5.054750e+002
652,5.045090e+002
653,5.035462e+002
654,5.025866e+002
655,5.016302e+002
656,5.006770e+002
657,4.997269e+002
658,4.987800e+002
659,4.978362e+002
660,4.968955e+002
661,4.959579e+002
662,4.950234e+002
663,4.940919e+002
664,4.931635e+002
665,4.922382e+002
666,4.913159e+002
667,4.903966e+002
668,4.894803e+002
669,4.885670e+002
670,4.876567e+002
671,4.867494e+002
672,4.858450e+002
673,4.849436e+002
674,4.840451e+002
675,4.831495e+002
676,4.822568e+002
677,4.813670e+002
678,4.804801e+002
679,4.795961e+002
680,4.787149e+002
681,4.778366e+002
682,4.769611e+002
683,4.760884e+002
684,4.752186e+002
685,4.743515e+002
686,4.734872e+002
687,4.726257e+002
688,4.717670e+002
689,4.709110e+002
690,4.700577e+002
691,4.692072e+002
692,4.683594e+002
693,4.675143e+002
694,4.666719e+002
695,4.658321e+002
696,4.649951e+002
697,4.641607e+002
698,4.633289e+002
699,4.624998e+002
700,4.616734e+002
701,4.608495e+002
702,4.600282e+002
703,4.592096e+002
704,4.583935e+002
705,4.575800e+002
706,4.567690e+002
707,4.559606e+002
708,4.551548e+002
709,4.543515e+002
710,4.535506e+002
711,4.527524e+002
712,4.519566e+002
713,4.511633e+002
714,4.503724e+002
715,4.495841e+002
716,4.487982e+002
717,4.480147e+002
718,4.472337e+002
719,4.464551e+002
720,4.456790e+002
721,4.449052e+002
722,4.441338e+002
723,4.433649e+002
724,4.425983e+002
725,4.418341e+002
726,4.410722e+002
727,4.403127e+002
728,4.395555e+002
729,4.388007e+002
730,4.380481e+002
731,4.372979e+002
732,4.365500e+002
733,4.358044e+002
734,4.350611e+002
735,4.343200e+002
736,4.335812e+002
737,4.328447e+002
738,4.321104e+002
739,4.313784e+002
740,4.306486e+002
741,4.299210e+002
742,4.291956e+002
743,4.284724e+002
744,4.277514e+002
745,4.270326e+002
746,4.263160e+002
747,4.256015e+002
748,4.248892e+002
749,4.241790e+002
750,4.234710e+002
751,4.227651e+002
752,4.220614e+002
753,4.213597e+002
754,4.206602e+002
755,4.199628e+002
756,4.192674e+002
757,4.185742e+002
758,4.178830e+002
759,4.171939e+002
760,4.165068e+002
761,4.158218e+002
762,4.151388e+002
763,4.144578e+002
764,4.137789e+002
765,4.131020e+002
766,4.124271e+002
767,4.117542e+002
768,4.110833e+002
769,4.104144e+002
770,4.097475e+002
771,4.090825e+002
772,4.084195e+002
773,4.077585e+002
774,4.070994e+002
775,4.064422e+002
776,4.057870e+002
777,4.051337e+002
778,4.044823e+002
779,4.038328e+002
780,4.031852e+002
781,4.025395e+002
782,4.018957e+002
783,4.012538e+002
784,4.006137e+002
785,3.999755e+002
786,3.993392e+002
787,3.987047e+002
788,3.980721e+002
789,3.974413e+002
790,3.968123e+002
791,3.961852e+002
792,3.955598e+002
793,3.949363e+002
794,3.943146e+002
795,3.936947e+002
796,3.930765e+002
797,3.924601e+002
798,3.918455e+002
799,3.912327e+002
800,3.906217e+002
801,3.900123e+002
802,3.894048e+002
803,3.887989e+002
804,3.881948e+002
805,3.875925e+002
806,3.869918e+002
807,3.863929e+002
808,3.857956e+002
809,3.852001e+002
810,3.846063e+002
811,3.840141e+002
812,3.834237e+002
813,3.828349e+002
814,3.822477e+002
815,3.816623e+002
816,3.810784e+002
817,3.804963e+002
818,3.799158e+002
819,3.793369e+002
820,3.787596e+002
821,3.781840e+002
822,3.776100e+002
823,3.770376e+002
824,3.764668e+002
825,3.758976e+002
826,3.753300e+002
827,3.747640e+002
828,3.741996e+002
829,3.736367e+002
830,3.730754e+002
831,3.725157e+002
832,3.719575e+002
833,3.714009e+002
834,3.708459e+002
835,3.702923e+002
836,3.697404e+002
837,3.691899e+002
838,3.686410e+002
839,3.680936e+002
840,3.675477e+002
841,3.670033e+002
842,3.664604e+002
843,3.659190e+002
844,3.653791e+002
845,3.648407e+002
846,3.643037e+002
847,3.637682e+002
848,3.632342e+002
849,3.627017e+002
850,3.621706e+002
851,3.616410e+002
852,3.611128e+002
853,3.605861e+002
854,3.600608e+002
855,3.595369e+002
856,3.590145e+002
857,3.584934e+002
858,3.579738e+002
859,3.574556e+002
860,3.569389e+002
861,3.564235e+002
862,3.559095e+002
863,3.553969e+002
864,3.548856e+002
865,3.543758e+002
866,3.538673e+002
867,3.533602e+002
868,3.528545e+002
869,3.523501e+002
870,3.518471e+002
871,3.513454e+002
872,3.508451e+002
873,3.503461e+002
874,3.498485e+002
875,3.493522e+002
876,3.488572e+002
877,3.483635e+002
878,3.478711e+002
879,3.473801e+002
880,3.468904e+002
881,3.464019e+002
882,3.459148e+002
883,3.454290e+002
884,3.449444e+002
885,3.444611e+002
886,3.439792e+002
887,3.434984e+002
888,3.430190e+002
889,3.425408e+002
890,3.420639e+002
891,3.415882e+002
892,3.411138e+002
893,3.406407e+002
894,3.401687e+002
895,3.396981e+002
896,3.392286e+002
897,3.387604e+002
898,3.382934e+002
899,3.378276e+002
900,3.373631e+002
901,3.368998e+002
902,3.364376e+002
903,3.359767e+002
904,3.355170e+002
905,3.350584e+002
906,3.346011e+002
907,3.341450e+002
908,3.336900e+002
909,3.332362e+002
910,3.327836e+002
911,3.323322e+002
912,3.318819e+002
913,3.314328e+002
914,3.309848e+002
915,3.305380e+002
916,3.300924e+002
917,3.296479e+002
918,3.292045e+002
919,3.287623e+002
920,3.283212e+002
921,3.278813e+002
922,3.274424e+002
923,3.270047e+002
924,3.265681e+002
925,3.261327e+002
926,3.256983e+002
927,3.252651e+002
928,3.248329e+002
929,3.244019e+002
930,3.239719e+002
931,3.235431e+002
932,3.231153e+002
933,3.226886e+002
934,3.222630e+002
935,3.218385e+002
936,3.214151e+002
937,3.209927e+002
938,3.205714e+002
939,3.201511e+002
940,3.197319e+002
941,3.193138e+002
942,3.188967e+002
943,3.184807e+002
944,3.180657e+002
945,3.176517e+002
946,3.172388e+002
947,3.168269e+002
948,3.164161e+002
949,3.160063e+002
950,3.155975e+002
951,3.151897e+002
952,3.147830e+002
953,3.143772e+002
954,3.139725e+002
955,3.135688e+002
956,3.131660e+002
957,3.127643e+002
958,3.123636e+002
959,3.119639e+002
960,3.115651e+002
961,3.111674e+002
962,3.107706e+002
963,3.103748e+002
964,3.099800e+002
965,3.095861e+002
966,3.091933e+002
967,3.088014e+002
968,3.084104e+002
969,3.080204e+002
970,3.076314e+002
971,3.072433e+002
972,3.068562e+002
973,3.064701e+002
974,3.060848e+002
975,3.057005e+002
976,3.053172e+002
977,3.049348e+002
978,3.045533e+002
979,3.041728e+002
980,3.037931e+002
981,3.034144e+002
982,3.030367e+002
983,3.026598e+002
984,3.022839e+002
985,3.019088e+002
986,3.015347e+002
987,3.011615e+002
988,3.007891e+002
989,3.004177e+002
990,3.000472e+002
991,2.996776e+002
992,2.993088e+002
993,2.989410e+002
994,2.985740e+002
995,2.982079e+002
996,2.978427e+002
997,2.974784e+002
998,2.971149e+002
999,2.967523e+002
